Beaver County Airport,NA,US,BFP
Bahia Pi̱a Airport,NA,PA,BFQ
Virgil I Grissom Municipal Airport,NA,US,BFR
Belfast International Airport,EU,GB,BFS
Beaufort County Airport,NA,US,BFT
Bengbu Airport,AS,CN,BFU
Buri Ram Airport,AS,TH,BFV
Sidi Bel Abbes Airport,AF,DZ,BFW
Bafoussam Airport,AF,CM,BFX
Palonegro Airport,SA,CO,BGA
Booue Airport,AF,GA,BGB
Bragan̤a Airport,EU,PT,BGC
Hutchinson County Airport,NA,US,BGD
Decatur County Industrial Air Park,NA,US,BGE
Bangui M'Poko International Airport,AF,CF,BGF
Bing̦l ��eltiksuyu Airport,AS,TR,BGG
Abbaye Airport,AF,MR,BGH
Sir Grantley Adams International Airport,NA,BB,BGI
Borgarfj̦r̡ur eystri Airport,EU,IS,BGJ
Big Creek Airport,NA,BZ,BGK
Baglung Airport,AS,NP,BGL
Greater Binghamton/Edwin A Link field,NA,US,BGM
Belaya Gora Airport,EU,RU,BGN
Bergen Airport Flesland,EU,NO,BGO
Bongo Airport,AF,GA,BGP
Big Lake Airport,NA,US,BGQ
Bangor International Airport,NA,US,BGR
Bagdad Airport,NA,US,BGT
Bangassou Airport,AF,CF,BGU
Aeroclube de Bento Gon̤alves Airport,SA,BR,BGV
Baghdad International Airport,AS,IQ,BGW
Comandante Gustavo Kraemer Airport,SA,BR,BGX
Il Caravaggio International Airport,EU,IT,BGY
Braga Municipal Aerodrome,EU,PT,BGZ
Los Perales Airport,SA,EC,BHA
Hancock County-Bar Harbor Airport,NA,US,BHB
Bhurban Heliport,AS,PK,BHC
George Best Belfast City Airport,EU,GB,BHD
Woodbourne Airport,OC,NZ,BHE
Bahia Cupica Airport,SA,CO,BHF
Brus Laguna Airport,NA,HN,BHG
Bisha Airport,AS,SA,BHH
Comandante Espora Airport,SA,AR,BHI
Bhuj Airport,AS,IN,BHJ
Bukhara Airport,AS,UZ,BHK
Bah�_a de los ́ngeles Airport,NA,MX,BHL
Birmingham-Shuttlesworth International Airport,NA,US,BHM
Beihan Airport,AS,YE,BHN
Raja Bhoj International Airport,AS,IN,BHO
Bhojpur Airport,AS,NP,BHP
Broken Hill Airport,OC,AU,BHQ
Bharatpur Airport,AS,NP,BHR
Bathurst Airport,OC,AU,BHS
Brighton Downs Airport,OC,AU,BHT
Bhavnagar Airport,AS,IN,BHU
Bahawalpur Airport,AS,PK,BHV
Bhagatanwala Airport,AS,PK,BHW
Birmingham International Airport,EU,GB,BHX
Beihai Airport,AS,CN,BHY
Bastia-Poretta Airport,EU,FR,BIA
Baidoa Airport,AF,SO,BIB
Block Island State Airport,NA,US,BID
Beatrice Municipal Airport,NA,US,BIE
Biggs Army Air Field (Fort Bliss),NA,US,BIF
Allen Army Airfield,NA,US,BIG
Eastern Sierra Regional Airport,NA,US,BIH
Enyu Airfield,OC,MH,BII
Biliau Airport,OC,PG,BIJ
Frans Kaisiepo Airport,AS,ID,BIK
Billings Logan International Airport,NA,US,BIL
South Bimini Airport,NA,BS,BIM
Bamiyan Airport,AS,AF,BIN
Bilbao Airport,EU,ES,BIO
Bulimba Airport,OC,AU,BIP
Biarritz-Anglet-Bayonne Airport,EU,FR,BIQ
Biratnagar Airport,AS,NP,BIR
Bismarck Municipal Airport,NA,US,BIS
Baitadi Airport,AS,NP,BIT
Bildudalur Airport,EU,IS,BIU
Bria Airport,AF,CF,BIV
Billiluna Airport,OC,AU,BIW
Keesler Air Force Base,NA,US,BIX
Bisho Airport,AF,ZA,BIY
Bimin Airport,OC,PG,BIZ
Soummam Airport,AF,DZ,BJA
Bojnord Airport,AS,IR,BJB
Rocky Mountain Metropolitan Airport,NA,US,BJC
Bakkafj̦r̡ur Airport,EU,IS,BJD
Baleela Airport,AF,SD,BJE
B̴tsfjord Airport,EU,NO,BJF
Boalang Airport,AS,ID,BJG
Bajhang Airport,AS,NP,BJH
Bemidji Regional Airport,NA,US,BJI
Wayne County Airport,NA,US,BJJ
Nangasuri Airport,AS,ID,BJK
Banjul International Airport,AF,GM,BJL
Bujumbura International Airport,AF,BI,BJM
Bermejo Airport,SA,BO,BJO
Estadual Arthur Siqueira Airport,SA,BR,BJP
Bahja Airport,AS,OM,BJQ
Bahir Dar Airport,AF,ET,BJR
Bentota River Waterdrome,AS,LK,BJT
Bajura Airport,AS,NP,BJU
Milas Bodrum International Airport,AS,TR,BJV
Bajawa Soa Airport,AS,ID,BJW
Del Baj�_o International Airport,NA,MX,BJX
Batajnica Air Base,EU,RS,BJY
Badajoz Airport,EU,ES,BJZ
Bykovo Airport,EU,RU,BKA
Nal Airport,AS,IN,BKB
Buckland Airport,NA,US,BKC
Stephens County Airport,NA,US,BKD
Baker City Municipal Airport,NA,US,BKE
Lake Brooks Seaplane Base,NA,US,BKF
Branson Airport,NA,US,BKG
Barking Sands Airport,NA,US,BKH
Kota Kinabalu International Airport,AS,MY,BKI
Bok̩ Baralande Airport,AF,GN,BKJ
Suvarnabhumi Airport,AS,TH,BKK
Burke Lakefront Airport,NA,US,BKL
Bakalalan Airport,AS,MY,BKM
Balkanabat Airport,AS,TM,BKN
Senou Airport,AF,ML,BKO
Barkly Downs Airport,OC,AU,BKP
Blackall Airport,OC,AU,BKQ
Bokoro Airport,AF,TD,BKR
Fatmawati Soekarno Airport,AS,ID,BKS
Allen C Perkinson Blackstone Army Air Field,NA,US,BKT
Betioky Airport,AF,MG,BKU
Raleigh County Memorial Airport,NA,US,BKW
Brookings Regional Airport,NA,US,BKX
Bukavu Kavumu Airport,AF,CD,BKY
Bukoba Airport,AF,TZ,BKZ
General Jos̩ Antonio Anzoategui International Airport,SA,VE,BLA
Panama Pacific International Airport,NA,PA,BLB
Bali Airport,AF,CM,BLC
Boulder City Municipal Airport,NA,US,BLD
Borlange Airport,EU,SE,BLE
Mercer County Airport,NA,US,BLF
Belaga Airport,AS,MY,BLG
Blythe Airport,NA,US,BLH
Bellingham International Airport,NA,US,BLI
Batna Airport,AF,DZ,BLJ
Blackpool International Airport,EU,GB,BLK
Billund Airport,EU,DK,BLL
Monmouth Executive Airport,NA,US,BLM
Benalla Airport,OC,AU,BLN
Hjaltabakki Airport,EU,IS,BLO
Huallaga Airport,SA,PE,BLP
Bologna Guglielmo Marconi Airport,EU,IT,BLQ
Kempegowda International Airport,AS,IN,BLR
Bollon Airport,OC,AU,BLS
Blackwater Airport,OC,AU,BLT
Blue Canyon Nyack Airport,NA,US,BLU
Scott AFB/Midamerica Airport,NA,US,BLV
Beletwene Airport,AF,SO,BLW
Belluno Airport,EU,IT,BLX
Belmullet Aerodrome,EU,IE,BLY
Chileka International Airport,AF,MW,BLZ
Stockholm-Bromma Airport,EU,SE,BMA
Bumbar Airport,AF,CD,BMB
Brigham City Regional Airport,NA,US,BMC
Belo sur Tsiribihina Airport,AF,MG,BMD
Broome International Airport,OC,AU,BME
Bakouma Airport,AF,CF,BMF
Monroe County Airport,NA,US,BMG
Bomai Airport,OC,PG,BMH
Central Illinois Regional Airport at Bloomington-Normal,NA,US,BMI
Baramita Airport,SA,GY,BMJ
Borkum Airport,EU,DE,BMK
Berlin Regional Airport,NA,US,BML
Bitam Airport,AF,GA,BMM
Bamarni Airport,AS,IQ,BMN
Banmaw Airport,AS,MM,BMO
Brampton Island Airport,OC,AU,BMP
Bamburi Airport,AF,KE,BMQ
Baltrum Airport,EU,DE,BMR
S�_crates Mariani Bittencourt Airport,SA,BR,BMS
Beaumont Municipal Airport,NA,US,BMT
Muhammad Salahuddin Airport,AS,ID,BMU
Buon Ma Thuot Airport,AS,VN,BMV
Bordj Badji Mokhtar Airport,AF,DZ,BMW
Big Mountain Airport,NA,US,BMX
�_le Art - Waala Airport,OC,NC,BMY
Bamu Airport,OC,PG,BMZ
Nashville International Airport,NA,US,BNA
Boende Airport,AF,CD,BNB
Beni Airport,AF,CD,BNC
Bandar Abbas International Airport,AS,IR,BND
Brisbane International Airport,OC,AU,BNE
Baranof Warm Springs Float and Seaplane Base,NA,US,BNF
Banning Municipal Airport,NA,US,BNG
Cape Air Seaplanes on Boston Harbor Seaplane Base,NA,US,BNH
Benin Airport,AF,NG,BNI
Bonn-Hangelar Airport,EU,DE,BNJ
Ballina Byron Gateway Airport,OC,AU,BNK
Barnwell Regional Airport,NA,US,BNL
Bodinumu Airport,OC,PG,BNM
Br��nn��ysund Airport,EU,NO,BNN
Burns Municipal Airport,NA,US,BNO
Bannu Airport,AS,PK,BNP
Baganga airport,AS,PH,BNQ
Banfora Airport,AF,BF,BNR
Barinas Airport,SA,VE,BNS
Bundi Airport,OC,PG,BNT
Blumenau Airport,SA,BR,BNU
Boana Airport,OC,PG,BNV
Boone Municipal Airport,NA,US,BNW
Banja Luka International Airport,EU,BA,BNX
Bellona/Anua Airport,OC,SB,BNY
Banz Airport,OC,PG,BNZ
Boma Airport,AF,CD,BOA
Bora Bora Airport,OC,PF,BOB
Bocas Del Toro International Airport,NA,PA,BOC
Bordeaux-M̩rignac Airport,EU,FR,BOD
Boundji Airport,AF,CG,BOE
Bolling Air Force Base,NA,US,BOF
El Dorado International Airport,SA,CO,BOG
Bournemouth Airport,EU,GB,BOH
Boise Air Terminal/Gowen field,NA,US,BOI
Burgas Airport,EU,BG,BOJ
Brookings Airport,NA,US,BOK
Ballykelly Airport,EU,GB,BOL
Chhatrapati Shivaji International Airport,AS,IN,BOM
Flamingo International Airport,NA,BQ,BON
Bod�� Airport,EU,NO,BOO
Bouar Airport,AF,CF,BOP
Boku Airport,OC,PG,BOQ
Fontaine Airport,EU,FR,BOR
General Edward Lawrence Logan International Airport,NA,US,BOS
Bosset Airport,OC,PG,BOT
Bourges Airport,EU,FR,BOU
Boang Airport,OC,PG,BOV
Bartow Municipal Airport,NA,US,BOW
Borroloola Airport,OC,AU,BOX
Bobo Dioulasso Airport,AF,BF,BOY
Bozoum Airport,AF,CF,BOZ
Grumman Bethpage Airport,NA,US,BPA
Bamenda Airport,AF,CM,BPC
Bapi Airstrip,OC,PG,BPD
Qinhuangdao Beidaihe Airport,AS,CN,BPE
Batuna Aerodrome,OC,SB,BPF
Barra do Gar̤as Airport,SA,BR,BPG
Bislig Airport,AS,PH,BPH
Miley Memorial Field,NA,US,BPI
Biangabip Airport,OC,PG,BPK
Alashankou Bole (Bortala) airport,AS,CN,BPL
Begumpet Airport,AS,IN,BPM
Sultan Aji Muhamad Sulaiman Airport,AS,ID,BPN
Porto Seguro Airport,SA,BR,BPS
Southeast Texas Regional Airport,NA,US,BPT
Qamdo Bangda Airport,AS,CN,BPX
Besalampy Airport,AF,MG,BPY
Dr.Juan C. Angara Airport,AS,PH,BQA
Busselton Regional Airport,OC,AU,BQB
B̡̼ardalur Airport,EU,IS,BQD
Bubaque Airport,AF,GW,BQE
Bogorodskoye Airport,EU,RU,BQG
London Biggin Hill Airport,EU,GB,BQH
Bagani Airport,AF,NA,BQI
Batagay Airport,AS,RU,BQJ
Brunswick Golden Isles Airport,NA,US,BQK
Boulia Airport,OC,AU,BQL
Rafael Hernandez Airport,NA,PR,BQN
Bouna Airport,AF,CI,BQO
Barra Airport,SA,BR,BQQ
Ignatyevo Airport,AS,RU,BQS
Brest Airport,EU,BY,BQT
J F Mitchell Airport,NA,VC,BQU
Bartlett Cove Seaplane Base,NA,US,BQV
Balgo Hill Airport,OC,AU,BQW
Tucuma Airport,SA,BR,BR-
Barreiras Airport,SA,BR,BRA
Barreirinhas Airport,SA,BR,BRB
San Carlos De Bariloche Airport,SA,AR,BRC
Brainerd Lakes Regional Airport,NA,US,BRD
Bremen Airport,EU,DE,BRE
Whitesburg Municipal Airport,NA,US,BRG
Bari Karol Wojty��a Airport,EU,IT,BRI
Bourke Airport,OC,AU,BRK
Southeast Iowa Regional Airport,NA,US,BRL
Barquisimeto International Airport,SA,VE,BRM
Bern Belp Airport,EU,CH,BRN
Brownsville South Padre Island International Airport,NA,US,BRO
Biaru Airport,OC,PG,BRP
Brno-Tu��any Airport,EU,CZ,BRQ
Barra Airport,EU,GB,BRR
Bristol Airport,EU,GB,BRS
Bathurst Island Airport,OC,AU,BRT
Brussels Airport,EU,BE,BRU
Bremerhaven Airport,EU,DE,BRV
Wiley Post Will Rogers Memorial Airport,NA,US,BRW
Maria Montez International Airport,NA,DO,BRX
Samuels Field,NA,US,BRY
Bosaso Airport,AF,SO,BSA
Presidente Juscelino Kubistschek International Airport,SA,BR,BSB
Jos̩ Celestino Mutis Airport,SA,CO,BSC
Baoshan Yunduan Airport,AS,CN,BSD
Sematan Airport,AS,MY,BSE
Bradshaw Army Airfield,NA,US,BSF
Bata Airport,AF,GQ,BSG
Balesin Island Airport,AS,PH,BSI
Bairnsdale Airport,OC,AU,BSJ
Biskra Airport,AF,DZ,BSK
EuroAirport Basel-Mulhouse-Freiburg Airport,EU,FR,BSL
Bishe Kola Air Base,AS,IR,BSM
Bossangoa Airport,AF,CF,BSN
Basco Airport,AS,PH,BSO
Bensbach Airport,OC,PG,BSP
Bisbee Municipal Airport,NA,US,BSQ
Basrah International Airport,AS,IQ,BSR
Balsas Airport,SA,BR,BSS
Bost Airport,AS,AF,BST
Basankusu Airport,AF,CD,BSU
Besakoa Airport,AF,MG,BSV
Boswell Bay Airport,NA,US,BSW
Pathein Airport,AS,MM,BSX
Bardera Airport,AF,SO,BSY
Bartletts Airport,NA,US,BSZ
Bertoua Airport,AF,CM,BTA
Betou Airport,AF,CG,BTB
Batticaloa Airport,AS,LK,BTC
Brunette Downs Airport,OC,AU,BTD
Sherbro International Airport,AF,SL,BTE
Skypark Airport,NA,US,BTF
Batangafo Airport,AF,CF,BTG
Hang Nadim International Airport,AS,ID,BTH
Barter Island LRRS Airport,NA,US,BTI
Sultan Iskandar Muda International Airport,AS,ID,BTJ
Bratsk Airport,AS,RU,BTK
W K Kellogg Airport,NA,US,BTL
Bert Mooney Airport,NA,US,BTM
Marlboro County Jetport H.E. Avent Field,NA,US,BTN
Botopasi Airport,SA,SR,BTO
Pittsburgh/Butler Regional Airport,NA,US,BTP
Butare Airport,AF,RW,BTQ
"Baton Rouge Metropolitan, Ryan Field",NA,US,BTR
M. R. ��tef��nik Airport,EU,SK,BTS
Bettles Airport,NA,US,BTT
Bintulu Airport,AS,MY,BTU
Burlington International Airport,NA,US,BTV
Batu Licin Airport,AS,ID,BTW
Betoota Airport,OC,AU,BTX
Beatty Airport,NA,US,BTY
Bursa Airport,AS,TR,BTZ
Buka Airport,OC,PG,BUA
Cram Field,NA,US,BUB
Burketown Airport,OC,AU,BUC
Budapest Ferenc Liszt International Airport,EU,HU,BUD
Buffalo Niagara International Airport,NA,US,BUF
Benguela Airport,AF,AO,BUG
Bokondini Airport,AS,ID,BUI
Bou Saada Airport,AF,DZ,BUJ
Al-Bough Airport,AS,YE,BUK
Bulolo Airport,OC,PG,BUL
Butler Memorial Airport,NA,US,BUM
Gerardo Tobar L�_pez Airport,SA,CO,BUN
Burao Airport,AF,SO,BUO
Bhatinda Air Force Station,AS,IN,BUP
Joshua Mqabuko Nkomo International Airport,AF,ZW,BUQ
Bob Hope Airport,NA,US,BUR
Batumi International Airport,AS,GE,BUS
Bathpalathang Airport,AS,BT,BUT
Bella Union Airport,SA,UY,BUV
Betoambari Airport,AS,ID,BUW
Bunia Airport,AF,CD,BUX
Bunbury Airport,OC,AU,BUY
Bushehr Airport,AS,IR,BUZ
Paris Beauvais Till̩ Airport,EU,FR,BVA
Atlas Brasil Cantanhede Airport,SA,BR,BVB
Rabil Airport,AF,CV,BVC
Brive Souillac Airport,EU,FR,BVE
Bui-Dama Airport,OC,FJ,BVF
Berlev̴g Airport,EU,NO,BVG
Brigadeiro Camaṛo Airport,SA,BR,BVH
Birdsville Airport,OC,AU,BVI
Huacaraje Airport,SA,BO,BVK
Baures Airport,SA,BO,BVL
Belmonte Airport,SA,BR,BVM
Bartlesville Municipal Airport,NA,US,BVO
Bolovip Airstrip,OC,PG,BVP
Esperadinha Airport,AF,CV,BVR
Breves Airport,SA,BR,BVS
Beluga Airport,NA,US,BVU
Burevestnik Airport,AS,RU,BVV
[Duplicate] Batavia Downs Airport,OC,AU,BVW
Batavia Downs Airport,OC,AU,BVW
Batesville Regional Airport,NA,US,BVX
Beverly Municipal Airport,NA,US,BVY
Beverley Springs Airport,OC,AU,BVZ
Gautam Buddha Airport,AS,NP,BWA
Barrow Island Airport,OC,AU,BWB
Brawley Municipal Airport,NA,US,BWC
Brownwood Regional Airport,NA,US,BWD
Braunschweig-Wolfsburg Airport,EU,DE,BWE
Barrow Walney Island Airport,EU,GB,BWF
Bowling Green Warren County Regional Airport,NA,US,BWG
Butterworth Airport,AS,MY,BWH
Baltimore/Washington International Thurgood Marshall Airport,NA,US,BWI
Bawan Airport,OC,PG,BWJ
Bol Airport,EU,HR,BWK
Earl Henry Airport,NA,US,BWL
Bowman Regional Airport,NA,US,BWM
Brunei International Airport,AS,BN,BWN
Balakovo Airport,EU,RU,BWO
Bewani Airport,OC,PG,BWP
Brewarrina Airport,OC,AU,BWQ
Wynyard Airport,OC,AU,BWT
Sydney Bankstown Airport,OC,AU,BWU
Las Brujas Airport,NA,CU,BWW
Blimbingsari Airport,AS,ID,BWX
RAF Bentwaters,EU,GB,BWY
George R Carr Memorial Air Field,NA,US,BXA
Babo Airport,AS,ID,BXB
Bade Airport,AS,ID,BXD
Bakel Airport,AF,SN,BXE
Bellburn Airstrip,OC,AU,BXF
Bendigo Airport,OC,AU,BXG
Balkhash Airport,AS,KZ,BXH
Boundiali Airport,AF,CI,BXI
Boralday Airport,AS,KZ,BXJ
Buckeye Municipal Airport,NA,US,BXK
Blue Lagoon Seaplane Base,OC,FJ,BXL
Batom Airport,AS,ID,BXM
Ims��k Airport,AS,TR,BXN
Buochs Airport,EU,CH,BXO
Bia��a Podlaska Airfield,EU,PL,BXP
Bam Airport,AS,IR,BXR
Borrego Valley Airport,NA,US,BXS
Bontang Airport,AS,ID,BXT
Bancasi Airport,AS,PH,BXU
Brei̡dalsv�_k Airport,EU,IS,BXV
Borama Airport,AF,SO,BXX
Bunsil Airport,OC,PG,BXZ
Boundary Airport,NA,US,BYA
Dibba Airport,AS,OM,BYB
Yacuiba Airport,SA,BO,BYC
Al-Bayda Airport,AS,YE,BYD
Albert-Bray Airport,EU,FR,BYF
Johnson County Airport,NA,US,BYG
Arkansas International Airport,NA,US,BYH
Burley Municipal Airport,NA,US,BYI
Beja Airport / Airbase,EU,PT,BYJ
Bouak̩ Airport,AF,CI,BYK
Bella Yella Airport,AF,LR,BYL
Carlos Manuel de Cespedes Airport,NA,CU,BYM
Bayankhongor Airport,AS,MN,BYN
Bonito Airport,SA,BR,BYO
Barimunya Airport,OC,AU,BYP
Bunyu Airport,AS,ID,BYQ
L�_s�� Airport,EU,DK,BYR
Bicycle Lake Army Air Field,NA,US,BYS
Bantry Aerodrome,EU,IE,BYT
Bayreuth Airport,EU,DE,BYU
Beira Lake Seaplane Base,AS,LK,BYV
Blakely Island Airport,NA,US,BYW
Baniyala Airport,OC,AU,BYX
San Pedro Airport,NA,NI,BZA
Bazaruto Island Airport,AF,MZ,BZB
Umberto Modiano Airport,SA,BR,BZC
Balranald Airport,OC,AU,BZD
Philip S. W. Goldson International Airport,NA,BZ,BZE
Benton Field,NA,US,BZF
Bydgoszcz Ignacy Jan Paderewski Airport,EU,PL,BZG
Bumi Airport,AF,ZW,BZH
Bal��kesir Merkez Airport,AS,TR,BZI
Bryansk Airport,EU,RU,BZK
Barisal Airport,AS,BD,BZL
Bemolanga Airport,AF,MG,BZM
Gallatin Field,NA,US,BZN
Bolzano Airport,EU,IT,BZO
Bizant Airport,OC,AU,BZP
B̩ziers-Vias Airport,EU,FR,BZR
Buzzards Point Seaplane Base,NA,US,BZS
Eagle Air Park,NA,US,BZT
Buta Zega Airport,AF,CD,BZU
Maya-Maya Airport,AF,CG,BZV
Balti International Airport,EU,MD,BZY
RAF Brize Norton,EU,GB,BZZ
Catacamas Airport,NA,HN,CAA
Cabinda Airport,AF,AO,CAB
Cascavel Airport,SA,BR,CAC
Wexford County Airport,NA,US,CAD
Columbia Metropolitan Airport,NA,US,CAE
Carauari Airport,SA,BR,CAF
Cagliari Elmas Airport,EU,IT,CAG
C�� Mau Airport,AS,VN,CAH
Cairo International Airport,AF,EG,CAI
Canaima Airport,SA,VE,CAJ
Akron Canton Regional Airport,NA,US,CAK
Campbeltown Airport,EU,GB,CAL
Camiri Airport,SA,BO,CAM
Guangzhou Baiyun International Airport,AS,CN,CAN
Clayton Municipal Airpark,NA,US,CAO
Cap Haitien International Airport,NA,HT,CAP
Juan H White Airport,SA,CO,CAQ
Caribou Municipal Airport,NA,US,CAR
Anfa Airport,AF,MA,CAS
Cascais Airport,EU,PT,CAT
Caruaru Airport,SA,BR,CAU
Cazombo Airport,AF,AO,CAV
Bartolomeu Lisandro Airport,SA,BR,CAW
Carlisle Airport,EU,GB,CAX
Cayenne-Rochambeau Airport,SA,GF,CAY
Cobar Airport,OC,AU,CAZ
Jorge Wilsterman International Airport,SA,BO,CBB
Cherrabun Airport,OC,AU,CBC
Car Nicobar Air Force Station,AS,IN,CBD
Greater Cumberland Regional Airport,NA,US,CBE
Council Bluffs Municipal Airport,NA,US,CBF
Cambridge Airport,EU,GB,CBG
B̩char Boudghene Ben Ali Lotfi Airport,AF,DZ,CBH
Cape Barren Island Airport,OC,AU,CBI
Cabo Rojo Airport,NA,DO,CBJ
Shalz Field,NA,US,CBK
"Aeropuerto ""General Tomas de Heres"". Ciudad Bolivar",SA,VE,CBL
Columbus Air Force Base,NA,US,CBM
Penggung Airport,AS,ID,CBN
Awang Airport,AS,PH,CBO
Margaret Ekpo International Airport,AF,NG,CBQ
Canberra International Airport,OC,AU,CBR
Oro Negro Airport,SA,VE,CBS
Catumbela Airport,AF,AO,CBT
Cottbus-Drewitz Airport,EU,DE,CBU
Coban Airport,NA,GT,CBV
Campo Mouṛo Airport,SA,BR,CBW
Condobolin Airport,OC,AU,CBX
Canobie Airport,OC,AU,CBY
Cable Airport,NA,US,CCB
Jardines Del Rey Airport,NA,CU,CCC
Century City Heliport,NA,US,CCD
Carcassonne Airport,EU,FR,CCF
Crane County Airport,NA,US,CCG
Chile Chico Airport,SA,CL,CCH
Conc�_rdia Airport,SA,BR,CCI
Calicut International Airport,AS,IN,CCJ
Cocos (Keeling) Islands Airport,AS,CC,CCK
Chinchilla Airport,OC,AU,CCL
Diom�_cio Freitas Airport,SA,BR,CCM
Chakcharan Airport,AS,AF,CCN
Carimagua Airport,SA,CO,CCO
Carriel Sur Airport,SA,CL,CCP
Buchanan Field,NA,US,CCR
Sim�_n Bol�_var International Airport,SA,VE,CCS
Colonia Catriel Airport,SA,AR,CCT
Netaji Subhash Chandra Bose International Airport,AS,IN,CCU
Craig Cove Airport,OC,VU,CCV
Cowell Airport,OC,AU,CCW
C��ceres Airport,SA,BR,CCX
Northeast Iowa Regional Airport,NA,US,CCY
Chub Cay Airport,NA,BS,CCZ
Cooinda Airport,OC,AU,CDA
Cold Bay Airport,NA,US,CDB
Cedar City Regional Airport,NA,US,CDC
Cauquira Airport,NA,HN,CDD
Chengde Puning Airport,AS,CN,CDE
Cortina Airport,EU,IT,CDF
���WAZIFA ��_//��_DUA��_//��_AMAL���pasand Ki Shadi Ka Wazifa +91-9784839439,OC,AU,CDG
Charles de Gaulle International Airport,EU,FR,CDG
Harrell Field,NA,US,CDH
Cachoeiro do Itapemirim Airport,SA,BR,CDI
Concei̤̣o do Araguaia Airport,SA,BR,CDJ
Candle 2 Airport,NA,US,CDL
Woodward Field,NA,US,CDN
Cradock Airport,AF,ZA,CDO
Kadapa Airport,AS,IN,CDP
Croydon Airport,OC,AU,CDQ
Chadron Municipal Airport,NA,US,CDR
Childress Municipal Airport,NA,US,CDS
Castell�_n-Costa Azahar Airport,EU,ES,CDT
Camden Airport,OC,AU,CDU
Merle K (Mudhole) Smith Airport,NA,US,CDV
Essex County Airport,NA,US,CDW
Cagayan de Sulu Airport,AS,PH,CDY
Cessna Aircraft Field,NA,US,CEA
Mactan Cebu International Airport,AS,PH,CEB
Jack Mc Namara Field Airport,NA,US,CEC
Ceduna Airport,OC,AU,CED
Cherepovets Airport,EU,RU,CEE
Westover ARB/Metropolitan Airport,NA,US,CEF
Hawarden Airport,EU,GB,CEG
Chelinda Malawi Airport,AF,MW,CEH
Chiang Rai International Airport,AS,TH,CEI
Chernihiv Shestovitsa Airport,EU,UA,CEJ
Chelyabinsk Balandino Airport,EU,RU,CEK
Cape Eleuthera Airport,NA,BS,CEL
Central Airport,NA,US,CEM
Ciudad Obreg�_n International Airport,NA,MX,CEN
Waco Kungo Airport,AF,AO,CEO
Concepci�_n Airport,SA,BO,CEP
Cannes-Mandelieu Airport,EU,FR,CEQ
Cherbourg-Maupertus Airport,EU,FR,CER
Cessnock Airport,OC,AU,CES
Cholet Le Pontreau Airport,EU,FR,CET
Oconee County Regional Airport,NA,US,CEU
Mettel Field,NA,US,CEV
Bob Sikes Airport,NA,US,CEW
Chena Hot Springs Airport,NA,US,CEX
Kyle Oakley Field,NA,US,CEY
Cortez Municipal Airport,NA,US,CEZ
Cabo Frio Airport,SA,BR,CFB
Ca̤ador Airport,SA,BR,CFC
Coulter Field,NA,US,CFD
Clermont-Ferrand Auvergne Airport,EU,FR,CFE
Cafunfo Airport,AF,AO,CFF
Jaime Gonzalez Airport,NA,CU,CFG
Clifton Hills Airport,OC,AU,CFH
Camfield Airport,OC,AU,CFI
Ech Cheliff Airport,AF,DZ,CFK
Donegal Airport,EU,IE,CFN
Confresa Airport,SA,BR,CFO
Carpentaria Downs Airport,OC,AU,CFP
Creston Valley Regional Airport - Art Sutcliffe Field,NA,CA,CFQ
Caen-Carpiquet Airport,EU,FR,CFR
Coffs Harbour Airport,OC,AU,CFS
Greenlee County Airport,NA,US,CFT
Ioannis Kapodistrias International Airport,EU,GR,CFU
Coffeyville Municipal Airport,NA,US,CFV
Craig Seaplane Base,NA,US,CGA
Marechal Rondon Airport,SA,BR,CGB
Cape Gloucester Airport,OC,PG,CGC
Changde Airport,AS,CN,CGD
Cambridge Dorchester Airport,NA,US,CGE
Cuyahoga County Airport,NA,US,CGF
Casiguran Airport,AS,PH,CGG
Congonhas Airport,SA,BR,CGH
Cape Girardeau Regional Airport,NA,US,CGI
Kasompe Airport,AF,ZM,CGJ
Soekarno-Hatta International Airport,AS,ID,CGK
Camiguin Airport,AS,PH,CGM
Cologne Bonn Airport,EU,DE,CGN
Zhengzhou Xinzheng International Airport,AS,CN,CGO
Shah Amanat International Airport,AS,BD,CGP
Longjia Airport,AS,CN,CGQ
Campo Grande Airport,SA,BR,CGR
College Park Airport,NA,US,CGS
Chinguetti Airport,AF,MR,CGT
Caiguna Airport,OC,AU,CGV
Chicago Meigs Airport,NA,US,CGX
Laguindingan Airport,AS,PH,CGY
Casa Grande Municipal Airport,NA,US,CGZ
Lovell Field,NA,US,CHA
Chilas Airport,AS,PK,CHB
Christchurch International Airport,OC,NZ,CHC
Reeroe Airport,EU,IE,CHE
Jinhae Airbase/Airport (G-813/K-10),AS,KR,CHF
Chaoyang Airport,AS,CN,CHG
Chachapoyas Airport,SA,PE,CHH
Chipinge Airport,AF,ZW,CHJ
Chickasha Municipal Airport,NA,US,CHK
Challis Airport,NA,US,CHL
Teniente FAP Jaime A De Montreuil Morales Airport,SA,PE,CHM
Jeon Ju Airport (G-703),AS,KR,CHN
Charlottesville Albemarle Airport,NA,US,CHO
Circle Hot Springs Airport,NA,US,CHP
Chania International Airport,EU,GR,CHQ
"Ch̢teauroux-D̩ols ""Marcel Dassault"" Airport",EU,FR,CHR
Charleston Air Force Base-International Airport,NA,US,CHS
Chatham Islands-Tuuta Airport,OC,NZ,CHT
Chuathbaluk Airport,NA,US,CHU
